,auto_kurtosis_20_processed,auto_kurtosis_20_1_processed,hist_vol_60_processed,auto_volatility_20_processed,auto_volatility_20_1_processed,hist_vol_20_processed,auto_volatility_60_processed,auto_volatility_60_1_processed,auto_std_60_1_processed,auto_std_60_processed,auto_amount_ma_30_processed,auto_amount_ma_30_1_processed,auto_open_ratio_60_processed,auto_open_ratio_60_1_processed,auto_open_log_return_60_processed,auto_open_log_return_60_1_processed,auto_quantile_0.75_30_processed,auto_quantile_0.75_30_1_processed,auto_high_ratio_60_processed,auto_high_ratio_60_1_processed,auto_quantile_0.25_60_processed,auto_quantile_0.25_60_1_processed,auto_quantile_0.75_60_processed,auto_quantile_0.75_60_1_processed,auto_quantile_0.9_30_1_processed,auto_quantile_0.9_30_processed,auto_quantile_0.1_20_1_processed,auto_quantile_0.1_20_processed,auto_amount_ma_60_processed,auto_amount_ma_60_1_processed,auto_skew_30_1_processed,auto_skew_30_processed,auto_low_ratio_60_1_processed,auto_low_ratio_60_processed,auto_close_ratio_60_1_processed,auto_close_ratio_60_processed,auto_low_log_return_60_processed,auto_low_log_return_60_1_processed,auto_quantile_0.25_20_processed,auto_quantile_0.25_20_1_processed,auto_quantile_0.1_60_processed,auto_quantile_0.1_60_1_processed,auto_quantile_0.9_10_1_processed,auto_quantile_0.9_10_processed,auto_ma_60_processed,auto_ma_60_1_processed,auto_quantile_0.75_20_1_processed,auto_quantile_0.75_20_processed,auto_high_log_return_60_processed,auto_high_log_return_60_1_processed
auto_quantile_0.1_20_processed,0.021716812743454494,0.021716812743454494,0.16041008174727636,0.07343197961868866,0.07343197961868866,0.07815281092802237,0.13799452761773504,0.13799452761773504,0.7400864362079675,0.7400864362079675,0.09986758661579431,0.09986758661579431,0.03739979165047931,0.03739979165047931,0.03533262835668963,0.03533262835668963,0.9585532919287927,0.9585532919287927,0.029968910497834487,0.029968910497834487,0.8450406745509188,0.8450406745509188,0.8514775856017338,0.8514775856017338,0.9562088060591951,0.9562088060591951,1.0,1.0,0.04411185776841632,0.04411185776841632,0.0593157654812761,0.0593157654812761,0.03708071737408595,0.03708071737408595,0.030581910600072655,0.030581910600072655,0.03468180519657148,0.03468180519657148,0.9989959816075158,0.9989959816075158,0.8431982642924192,0.8431982642924192,0.95667106474534,0.95667106474534,0.8507051973295052,0.8507051973295052,0.9940076546901153,0.9940076546901153,0.027946514374377066,0.027946514374377066
auto_amount_ma_60_processed,-0.10473529976455091,-0.10473529976455091,-0.006581990022073002,-0.11551183063511022,-0.11551183063511022,-0.10275099284504406,0.13411378057986456,0.13411378057986456,0.20675578328771982,0.20675578328771982,0.7240930907219303,0.7240930907219303,0.07891914991431022,0.07891914991431022,0.07966047388010163,0.07966047388010163,0.0757407107440157,0.0757407107440157,0.05720531553809734,0.05720531553809734,0.1695567057752019,0.1695567057752019,0.180431476800006,0.180431476800006,0.07534494652495283,0.07534494652495283,0.04411185776841632,0.04411185776841632,1.0,1.0,-0.04070186997667227,-0.04070186997667227,0.08715928774275537,0.08715928774275537,0.06547476715251394,0.06547476715251394,0.08550031991477322,0.08550031991477322,0.04383038095200394,0.04383038095200394,0.15983395196126543,0.15983395196126543,0.0009819163446077189,0.0009819163446077189,0.1756175528652113,0.1756175528652113,0.04076661323452624,0.04076661323452624,0.059518192597485864,0.059518192597485864
auto_amount_ma_60_1_processed,-0.10473529976455091,-0.10473529976455091,-0.006581990022073002,-0.11551183063511022,-0.11551183063511022,-0.10275099284504406,0.13411378057986456,0.13411378057986456,0.20675578328771982,0.20675578328771982,0.7240930907219303,0.7240930907219303,0.07891914991431022,0.07891914991431022,0.07966047388010163,0.07966047388010163,0.0757407107440157,0.0757407107440157,0.05720531553809734,0.05720531553809734,0.1695567057752019,0.1695567057752019,0.180431476800006,0.180431476800006,0.07534494652495283,0.07534494652495283,0.04411185776841632,0.04411185776841632,1.0,1.0,-0.04070186997667227,-0.04070186997667227,0.08715928774275537,0.08715928774275537,0.06547476715251394,0.06547476715251394,0.08550031991477322,0.08550031991477322,0.04383038095200394,0.04383038095200394,0.15983395196126543,0.15983395196126543,0.0009819163446077189,0.0009819163446077189,0.1756175528652113,0.1756175528652113,0.04076661323452624,0.04076661323452624,0.059518192597485864,0.059518192597485864
auto_skew_30_1_processed,0.3294101618306089,0.3294101618306089,0.016447546358988038,0.26203309031928906,0.26203309031928906,0.13321099134630443,0.1810464178998202,0.1810464178998202,0.09734187644258635,0.09734187644258635,0.06465027112522825,0.06465027112522825,0.19617929843786716,0.19617929843786716,0.19567490726340303,0.19567490726340303,0.0644011642652004,0.0644011642652004,0.20418566750457523,0.20418566750457523,0.04063149754643383,0.04063149754643383,0.05258693073044559,0.05258693073044559,0.07124659038532782,0.07124659038532782,0.0593157654812761,0.0593157654812761,-0.04070186997667227,-0.04070186997667227,1.0,1.0,0.19670658383006048,0.19670658383006048,0.20359497847699318,0.20359497847699318,0.19614978767609764,0.19614978767609764,0.061143678658188635,0.061143678658188635,0.04580440468720909,0.04580440468720909,0.07644769711827852,0.07644769711827852,0.04874926486062324,0.04874926486062324,0.06951471400507518,0.06951471400507518,0.2026763831935903,0.2026763831935903
auto_skew_30_processed,0.3294101618306089,0.3294101618306089,0.016447546358988038,0.26203309031928906,0.26203309031928906,0.13321099134630443,0.1810464178998202,0.1810464178998202,0.09734187644258635,0.09734187644258635,0.06465027112522825,0.06465027112522825,0.19617929843786716,0.19617929843786716,0.19567490726340303,0.19567490726340303,0.0644011642652004,0.0644011642652004,0.20418566750457523,0.20418566750457523,0.04063149754643383,0.04063149754643383,0.05258693073044559,0.05258693073044559,0.07124659038532782,0.07124659038532782,0.0593157654812761,0.0593157654812761,-0.04070186997667227,-0.04070186997667227,1.0,1.0,0.19670658383006048,0.19670658383006048,0.20359497847699318,0.20359497847699318,0.19614978767609764,0.19614978767609764,0.061143678658188635,0.061143678658188635,0.04580440468720909,0.04580440468720909,0.07644769711827852,0.07644769711827852,0.04874926486062324,0.04874926486062324,0.06951471400507518,0.06951471400507518,0.2026763831935903,0.2026763831935903
auto_low_ratio_60_1_processed,0.08087907211170911,0.08087907211170911,0.2090004622419595,0.22453961438924946,0.22453961438924946,0.20220750594561696,0.3914435872758399,0.3914435872758399,0.16729834748518718,0.16729834748518718,0.12763935183185807,0.12763935183185807,0.9933316612676142,0.9933316612676142,0.9845096653458624,0.9845096653458624,0.04567206610585815,0.04567206610585815,0.9914639932268219,0.9914639932268219,-0.008941656341498697,-0.008941656341498697,0.029978878707396513,0.029978878707396513,0.05358102659671494,0.05358102659671494,0.03708071737408595,0.03708071737408595,0.08715928774275537,0.08715928774275537,0.19670658383006048,0.19670658383006048,1.0,1.0,0.9930558281866165,0.9930558281866165,0.9906677572471841,0.9906677572471841,0.040047372660736345,0.040047372660736345,-0.025556683684900976,-0.025556683684900976,0.054122783988469245,0.054122783988469245,0.013246788799966177,0.013246788799966177,0.04896409099527714,0.04896409099527714,0.9839864468595481,0.9839864468595481
auto_low_ratio_60_processed,0.08087907211170911,0.08087907211170911,0.2090004622419595,0.22453961438924946,0.22453961438924946,0.20220750594561696,0.3914435872758399,0.3914435872758399,0.16729834748518718,0.16729834748518718,0.12763935183185807,0.12763935183185807,0.9933316612676142,0.9933316612676142,0.9845096653458624,0.9845096653458624,0.04567206610585815,0.04567206610585815,0.9914639932268219,0.9914639932268219,-0.008941656341498697,-0.008941656341498697,0.029978878707396513,0.029978878707396513,0.05358102659671494,0.05358102659671494,0.03708071737408595,0.03708071737408595,0.08715928774275537,0.08715928774275537,0.19670658383006048,0.19670658383006048,1.0,1.0,0.9930558281866165,0.9930558281866165,0.9906677572471841,0.9906677572471841,0.040047372660736345,0.040047372660736345,-0.025556683684900976,-0.025556683684900976,0.054122783988469245,0.054122783988469245,0.013246788799966177,0.013246788799966177,0.04896409099527714,0.04896409099527714,0.9839864468595481,0.9839864468595481
auto_close_ratio_60_1_processed,0.08697578918986094,0.08697578918986094,0.20425849037262042,0.2275374799640689,0.2275374799640689,0.20397471980631673,0.3775467845961867,0.3775467845961867,0.15795375698038455,0.15795375698038455,0.11319792346470439,0.11319792346470439,0.9855618907299889,0.9855618907299889,0.9760233921820234,0.9760233921820234,0.03791107829389568,0.03791107829389568,0.9938986857354547,0.9938986857354547,-0.017716841177575725,-0.017716841177575725,0.020919556242688687,0.020919556242688687,0.04577640623274211,0.04577640623274211,0.030581910600072655,0.030581910600072655,0.06547476715251394,0.06547476715251394,0.20359497847699318,0.20359497847699318,0.9930558281866165,0.9930558281866165,1.0,1.0,0.9830464010400695,0.9830464010400695,0.033321319008384025,0.033321319008384025,-0.03392831916928862,-0.03392831916928862,0.04761592871585344,0.04761592871585344,0.004308918955115411,0.004308918955115411,0.04181576445885584,0.04181576445885584,0.9847276294180334,0.9847276294180334
auto_close_ratio_60_processed,0.08697578918986094,0.08697578918986094,0.20425849037262042,0.2275374799640689,0.2275374799640689,0.20397471980631673,0.3775467845961867,0.3775467845961867,0.15795375698038455,0.15795375698038455,0.11319792346470439,0.11319792346470439,0.9855618907299889,0.9855618907299889,0.9760233921820234,0.9760233921820234,0.03791107829389568,0.03791107829389568,0.9938986857354547,0.9938986857354547,-0.017716841177575725,-0.017716841177575725,0.020919556242688687,0.020919556242688687,0.04577640623274211,0.04577640623274211,0.030581910600072655,0.030581910600072655,0.06547476715251394,0.06547476715251394,0.20359497847699318,0.20359497847699318,0.9930558281866165,0.9930558281866165,1.0,1.0,0.9830464010400695,0.9830464010400695,0.033321319008384025,0.033321319008384025,-0.03392831916928862,-0.03392831916928862,0.04761592871585344,0.04761592871585344,0.004308918955115411,0.004308918955115411,0.04181576445885584,0.04181576445885584,0.9847276294180334,0.9847276294180334
auto_low_log_return_60_processed,0.07214667892600801,0.07214667892600801,0.18344984596776617,0.2008872780136739,0.2008872780136739,0.18206511846575577,0.34650471854022846,0.34650471854022846,0.1272040541561679,0.1272040541561679,0.12043633941421933,0.12043633941421933,0.9840932106550919,0.9840932106550919,0.9936922675359309,0.9936922675359309,0.041517804075176766,0.041517804075176766,0.9815067824018349,0.9815067824018349,-0.010446462895364434,-0.010446462895364434,0.022694139687357565,0.022694139687357565,0.048698903042699616,0.048698903042699616,0.03468180519657148,0.03468180519657148,0.08550031991477322,0.08550031991477322,0.19614978767609764,0.19614978767609764,0.9906677572471841,0.9906677572471841,0.9830464010400695,0.9830464010400695,1.0,1.0,0.037426497040191,0.037426497040191,-0.025258838497144012,-0.025258838497144012,0.05121863392700624,0.05121863392700624,0.00826501853961565,0.00826501853961565,0.04555531568903944,0.04555531568903944,0.9917376641358226,0.9917376641358226
auto_low_log_return_60_1_processed,0.07214667892600801,0.07214667892600801,0.18344984596776617,0.2008872780136739,0.2008872780136739,0.18206511846575577,0.34650471854022846,0.34650471854022846,0.1272040541561679,0.1272040541561679,0.12043633941421933,0.12043633941421933,0.9840932106550919,0.9840932106550919,0.9936922675359309,0.9936922675359309,0.041517804075176766,0.041517804075176766,0.9815067824018349,0.9815067824018349,-0.010446462895364434,-0.010446462895364434,0.022694139687357565,0.022694139687357565,0.048698903042699616,0.048698903042699616,0.03468180519657148,0.03468180519657148,0.08550031991477322,0.08550031991477322,0.19614978767609764,0.19614978767609764,0.9906677572471841,0.9906677572471841,0.9830464010400695,0.9830464010400695,1.0,1.0,0.037426497040191,0.037426497040191,-0.025258838497144012,-0.025258838497144012,0.05121863392700624,0.05121863392700624,0.00826501853961565,0.00826501853961565,0.04555531568903944,0.04555531568903944,0.9917376641358226,0.9917376641358226
auto_quantile_0.25_20_processed,0.02913985723214221,0.02913985723214221,0.16913906324136735,0.08887751358094677,0.08887751358094677,0.09116489707735158,0.1449801622713307,0.1449801622713307,0.743718609802393,0.743718609802393,0.0992209816725282,0.0992209816725282,0.040481448522009016,0.040481448522009016,0.03818960307466983,0.03818960307466983,0.9605085707301566,0.9605085707301566,0.03295505603078305,0.03295505603078305,0.8449701194141036,0.8449701194141036,0.8522585128533087,0.8522585128533087,0.9583291541146898,0.9583291541146898,0.9989959816075158,0.9989959816075158,0.04383038095200394,0.04383038095200394,0.061143678658188635,0.061143678658188635,0.040047372660736345,0.040047372660736345,0.033321319008384025,0.033321319008384025,0.037426497040191,0.037426497040191,1.0,1.0,0.8430326737728309,0.8430326737728309,0.9587380564595479,0.9587380564595479,0.8510125325580401,0.8510125325580401,0.9961489219632653,0.9961489219632653,0.030738232459927038,0.030738232459927038
auto_quantile_0.25_20_1_processed,0.02913985723214221,0.02913985723214221,0.16913906324136735,0.08887751358094677,0.08887751358094677,0.09116489707735158,0.1449801622713307,0.1449801622713307,0.743718609802393,0.743718609802393,0.0992209816725282,0.0992209816725282,0.040481448522009016,0.040481448522009016,0.03818960307466983,0.03818960307466983,0.9605085707301566,0.9605085707301566,0.03295505603078305,0.03295505603078305,0.8449701194141036,0.8449701194141036,0.8522585128533087,0.8522585128533087,0.9583291541146898,0.9583291541146898,0.9989959816075158,0.9989959816075158,0.04383038095200394,0.04383038095200394,0.061143678658188635,0.061143678658188635,0.040047372660736345,0.040047372660736345,0.033321319008384025,0.033321319008384025,0.037426497040191,0.037426497040191,1.0,1.0,0.8430326737728309,0.8430326737728309,0.9587380564595479,0.9587380564595479,0.8510125325580401,0.8510125325580401,0.9961489219632653,0.9961489219632653,0.030738232459927038,0.030738232459927038
auto_quantile_0.1_60_processed,0.047855871896313004,0.047855871896313004,0.1259527049506408,0.06773691138169259,0.06773691138169259,0.06251228739616688,0.09929328356506899,0.09929328356506899,0.8011936965692338,0.8011936965692338,0.09293759593629523,0.09293759593629523,-0.026222448140140096,-0.026222448140140096,-0.02414015763600538,-0.02414015763600538,0.8760022488800978,0.8760022488800978,-0.03259949932098738,-0.03259949932098738,0.9969637759371689,0.9969637759371689,0.985665653972914,0.985665653972914,0.8733122826786874,0.8733122826786874,0.8431982642924192,0.8431982642924192,0.15983395196126543,0.15983395196126543,0.04580440468720909,0.04580440468720909,-0.025556683684900976,-0.025556683684900976,-0.03392831916928862,-0.03392831916928862,-0.025258838497144012,-0.025258838497144012,0.8430326737728309,0.8430326737728309,1.0,1.0,0.8035886694305665,0.8035886694305665,0.9935003297272926,0.9935003297272926,0.8403496938111084,0.8403496938111084,-0.030594227478741395,-0.030594227478741395
auto_quantile_0.1_60_1_processed,0.047855871896313004,0.047855871896313004,0.1259527049506408,0.06773691138169259,0.06773691138169259,0.06251228739616688,0.09929328356506899,0.09929328356506899,0.8011936965692338,0.8011936965692338,0.09293759593629523,0.09293759593629523,-0.026222448140140096,-0.026222448140140096,-0.02414015763600538,-0.02414015763600538,0.8760022488800978,0.8760022488800978,-0.03259949932098738,-0.03259949932098738,0.9969637759371689,0.9969637759371689,0.985665653972914,0.985665653972914,0.8733122826786874,0.8733122826786874,0.8431982642924192,0.8431982642924192,0.15983395196126543,0.15983395196126543,0.04580440468720909,0.04580440468720909,-0.025556683684900976,-0.025556683684900976,-0.03392831916928862,-0.03392831916928862,-0.025258838497144012,-0.025258838497144012,0.8430326737728309,0.8430326737728309,1.0,1.0,0.8035886694305665,0.8035886694305665,0.9935003297272926,0.9935003297272926,0.8403496938111084,0.8403496938111084,-0.030594227478741395,-0.030594227478741395
auto_quantile_0.9_10_1_processed,0.05382253574941516,0.05382253574941516,0.19196208774653611,0.1313545948806237,0.1313545948806237,0.12971813673183738,0.16129481601582552,0.16129481601582552,0.7256093798795095,0.7256093798795095,0.04992251361947098,0.04992251361947098,0.05535763455554236,0.05535763455554236,0.052363832845078576,0.052363832845078576,0.9246026461980918,0.9246026461980918,0.04786213073464468,0.04786213073464468,0.8053489469108681,0.8053489469108681,0.8134090714770041,0.8134090714770041,0.9251061896790874,0.9251061896790874,0.95667106474534,0.95667106474534,0.0009819163446077189,0.0009819163446077189,0.07644769711827852,0.07644769711827852,0.054122783988469245,0.054122783988469245,0.04761592871585344,0.04761592871585344,0.05121863392700624,0.05121863392700624,0.9587380564595479,0.9587380564595479,0.8035886694305665,0.8035886694305665,1.0,1.0,0.8122578835145488,0.8122578835145488,0.9616695098235156,0.9616695098235156,0.04497441483213557,0.04497441483213557
auto_quantile_0.9_10_processed,0.05382253574941516,0.05382253574941516,0.19196208774653611,0.1313545948806237,0.1313545948806237,0.12971813673183738,0.16129481601582552,0.16129481601582552,0.7256093798795095,0.7256093798795095,0.04992251361947098,0.04992251361947098,0.05535763455554236,0.05535763455554236,0.052363832845078576,0.052363832845078576,0.9246026461980918,0.9246026461980918,0.04786213073464468,0.04786213073464468,0.8053489469108681,0.8053489469108681,0.8134090714770041,0.8134090714770041,0.9251061896790874,0.9251061896790874,0.95667106474534,0.95667106474534,0.0009819163446077189,0.0009819163446077189,0.07644769711827852,0.07644769711827852,0.054122783988469245,0.054122783988469245,0.04761592871585344,0.04761592871585344,0.05121863392700624,0.05121863392700624,0.9587380564595479,0.9587380564595479,0.8035886694305665,0.8035886694305665,1.0,1.0,0.8122578835145488,0.8122578835145488,0.9616695098235156,0.9616695098235156,0.04497441483213557,0.04497441483213557
auto_ma_60_processed,0.05214671110083554,0.05214671110083554,0.15447391213525605,0.0931888275076033,0.0931888275076033,0.0872267637246221,0.15539832032503842,0.15539832032503842,0.850507802933278,0.850507802933278,0.10810333743556533,0.10810333743556533,0.01228873937700521,0.01228873937700521,0.009323207933996156,0.009323207933996156,0.88717554645363,0.88717554645363,0.005912948061067843,0.005912948061067843,0.9966044432540473,0.9966044432540473,0.9978313752129485,0.9978313752129485,0.885751989657016,0.885751989657016,0.8507051973295052,0.8507051973295052,0.1756175528652113,0.1756175528652113,0.04874926486062324,0.04874926486062324,0.013246788799966177,0.013246788799966177,0.004308918955115411,0.004308918955115411,0.00826501853961565,0.00826501853961565,0.8510125325580401,0.8510125325580401,0.9935003297272926,0.9935003297272926,0.8122578835145488,0.8122578835145488,1.0,1.0,0.8500507866085699,0.8500507866085699,0.0030878420851549863,0.0030878420851549863
auto_ma_60_1_processed,0.05214671110083554,0.05214671110083554,0.15447391213525605,0.0931888275076033,0.0931888275076033,0.0872267637246221,0.15539832032503842,0.15539832032503842,0.850507802933278,0.850507802933278,0.10810333743556533,0.10810333743556533,0.01228873937700521,0.01228873937700521,0.009323207933996156,0.009323207933996156,0.88717554645363,0.88717554645363,0.005912948061067843,0.005912948061067843,0.9966044432540473,0.9966044432540473,0.9978313752129485,0.9978313752129485,0.885751989657016,0.885751989657016,0.8507051973295052,0.8507051973295052,0.1756175528652113,0.1756175528652113,0.04874926486062324,0.04874926486062324,0.013246788799966177,0.013246788799966177,0.004308918955115411,0.004308918955115411,0.00826501853961565,0.00826501853961565,0.8510125325580401,0.8510125325580401,0.9935003297272926,0.9935003297272926,0.8122578835145488,0.8122578835145488,1.0,1.0,0.8500507866085699,0.8500507866085699,0.0030878420851549863,0.0030878420851549863
auto_quantile_0.75_20_1_processed,0.04870700281198754,0.04870700281198754,0.18751455250058274,0.1273899450495596,0.1273899450495596,0.12014217864017832,0.16412123378450943,0.16412123378450943,0.7535571649158083,0.7535571649158083,0.0972610443401833,0.0972610443401833,0.0493963920765397,0.0493963920765397,0.04639375349835275,0.04639375349835275,0.963245072532115,0.963245072532115,0.041995845198346836,0.041995845198346836,0.843217485854498,0.843217485854498,0.8514037183908083,0.8514037183908083,0.9626740091575329,0.9626740091575329,0.9940076546901153,0.9940076546901153,0.04076661323452624,0.04076661323452624,0.06951471400507518,0.06951471400507518,0.04896409099527714,0.04896409099527714,0.04181576445885584,0.04181576445885584,0.04555531568903944,0.04555531568903944,0.9961489219632653,0.9961489219632653,0.8403496938111084,0.8403496938111084,0.9616695098235156,0.9616695098235156,0.8500507866085699,0.8500507866085699,1.0,1.0,0.03911473204609112,0.03911473204609112
auto_quantile_0.75_20_processed,0.04870700281198754,0.04870700281198754,0.18751455250058274,0.1273899450495596,0.1273899450495596,0.12014217864017832,0.16412123378450943,0.16412123378450943,0.7535571649158083,0.7535571649158083,0.0972610443401833,0.0972610443401833,0.0493963920765397,0.0493963920765397,0.04639375349835275,0.04639375349835275,0.963245072532115,0.963245072532115,0.041995845198346836,0.041995845198346836,0.843217485854498,0.843217485854498,0.8514037183908083,0.8514037183908083,0.9626740091575329,0.9626740091575329,0.9940076546901153,0.9940076546901153,0.04076661323452624,0.04076661323452624,0.06951471400507518,0.06951471400507518,0.04896409099527714,0.04896409099527714,0.04181576445885584,0.04181576445885584,0.04555531568903944,0.04555531568903944,0.9961489219632653,0.9961489219632653,0.8403496938111084,0.8403496938111084,0.9616695098235156,0.9616695098235156,0.8500507866085699,0.8500507866085699,1.0,1.0,0.03911473204609112,0.03911473204609112
auto_high_log_return_60_processed,0.08226060858933125,0.08226060858933125,0.18622591800000649,0.21623558804700882,0.21623558804700882,0.1939548242029594,0.34357271737291517,0.34357271737291517,0.12428448308052072,0.12428448308052072,0.09720135710705262,0.09720135710705262,0.9845692857706511,0.9845692857706511,0.9931691636122845,0.9931691636122845,0.035264925671576776,0.035264925671576776,0.9904294364702384,0.9904294364702384,-0.015788363788894703,-0.015788363788894703,0.017619778870317432,0.017619778870317432,0.042798855515179916,0.042798855515179916,0.027946514374377066,0.027946514374377066,0.059518192597485864,0.059518192597485864,0.2026763831935903,0.2026763831935903,0.9839864468595481,0.9839864468595481,0.9847276294180334,0.9847276294180334,0.9917376641358226,0.9917376641358226,0.030738232459927038,0.030738232459927038,-0.030594227478741395,-0.030594227478741395,0.04497441483213557,0.04497441483213557,0.0030878420851549863,0.0030878420851549863,0.03911473204609112,0.03911473204609112,1.0,1.0
auto_high_log_return_60_1_processed,0.08226060858933125,0.08226060858933125,0.18622591800000649,0.21623558804700882,0.21623558804700882,0.1939548242029594,0.34357271737291517,0.34357271737291517,0.12428448308052072,0.12428448308052072,0.09720135710705262,0.09720135710705262,0.9845692857706511,0.9845692857706511,0.9931691636122845,0.9931691636122845,0.035264925671576776,0.035264925671576776,0.9904294364702384,0.9904294364702384,-0.015788363788894703,-0.015788363788894703,0.017619778870317432,0.017619778870317432,0.042798855515179916,0.042798855515179916,0.027946514374377066,0.027946514374377066,0.059518192597485864,0.059518192597485864,0.2026763831935903,0.2026763831935903,0.9839864468595481,0.9839864468595481,0.9847276294180334,0.9847276294180334,0.9917376641358226,0.9917376641358226,0.030738232459927038,0.030738232459927038,-0.030594227478741395,-0.030594227478741395,0.04497441483213557,0.04497441483213557,0.0030878420851549863,0.0030878420851549863,0.03911473204609112,0.03911473204609112,1.0,1.0
